persona_id,idx,source_config,persona_text,llm_label,llm_confidence,llm_reason,shard_id,age_heuristic,age
persona::19832,19832,persona,A sporty high school student who sometimes feels smothered by her parent's overprotectiveness,yes,100,Persona is explicitly described as a high school student,12,16,16
persona::23635,23635,persona,A high school student who relies on these videos to understand and excel in their chemistry class,yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::28768,28768,persona,A high school senior struggling with calculus but excelling in creative arts,yes,100,Persona is explicitly described as a high school senior,12,16,16
persona::31713,31713,persona,A curious high school student who draws inspiration for her own mystery stories,yes,100,Persona is explicitly described as a high school student,12,16,16
persona::32941,32941,persona,"a hopeful senior high school student in Tanjay City, Negros Oriental, Philippines.",yes,100,Persona is explicitly described as a senior high school student,12,16,16
persona::36229,36229,persona,"A curious and introspective high school student who finds inspiration in the themes of honor, duty, and sacrifice",yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::37952,37952,persona,Swiss high school student who aspires for a career in bioinformatics.,yes,100,Persona is explicitly described as a high school student,12,16,16
persona::39803,39803,persona,A busy high school student who has been thinking about joining a club for quite some time.,yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::45052,45052,persona,I am a high school student in New Zealand who is very passionate about both mathematics and educational equity.,yes,100,Persona explicitly states they are a high school student,12,16,16
persona::46515,46515,persona,A high school student who is struggling to understand the metaphors in a poem,yes,100,Persona explicitly describes themselves as a high school student,12,16,16
persona::47394,47394,persona,A senior high school student who excels in physics and dreams of designing the next record-breaking skyscraper,yes,100,Explicitly described as a senior high school student,12,16,16
