idx,regime,persona_text,subject,relation,object,num_triplets,num_unique_triplets,num_unique_subjects,num_unique_objects,num_unique_concepts,num_unique_relations,triplet_repetition_ratio,persona_num_tokens,triplets_per_100_tokens,sentiment_score,lexical_ttr,lexical_avg_word_len,graph_num_nodes,graph_num_edges,graph_avg_degree,graph_density,graph_num_components,graph_largest_component_size,graph_largest_component_ratio
46,highschool,A high school student interested in history who is writing a report on Sweden for a school project,dragon; princess; young knight; knight; knight; knight; knight; princess; princess; knight; princess,threatening; marries; is; defeats; fights_for; is_determined_to; rescues; thankful; in_need; brave; is_thankful_to,princess; knight; young; dragon; life; rescue_princess; princess; knight; knight; dragon; knight,11,11,4,6,7,11,0.0,18,61.111111111111114,0.0,0.8333333333333334,4.5,7,11,1.7142857142857142,0.5238095238095238,2,5,0.7142857142857143
46,highschool,A high school student with a passion for engineering seeking advice on pursuing a career in metrology,princess; princess; armor; knight; knight; princess,was thankful to; married; damaged_by; freed; was; was,knight; knight; fire; princess; thankful; thankful,6,6,3,4,5,5,0.0,17,35.294117647058826,0.0,0.8823529411764706,5.0,5,6,1.6,0.6,2,3,0.6
46,highschool,An ambitious high school student who runs a small regional magazine and is always on the hunt for business tips,princess; dragon; knight; knight; princess,marries; fights_for; fights; is_responsible_for; feels,knight; life; dragon; princess; thankful,5,5,3,5,5,5,0.0,20,25.0,0.0,1.0,4.6,5,5,1.6,0.5,1,5,1.0
46,highschool,An openly gay high school student striving to create a safe and accepting environment in their school community,knight; armor; armor; knight; knight; princess; princess,is_relatively_older_than; is_scorned_by; is_weakened; freed; married; was_thankful_to; married,princess; dragon; weakened; princess; princess; knight; knight,7,7,3,4,5,6,0.0,18,38.88888888888889,0.0,0.9444444444444444,5.222222222222222,5,7,1.2,0.7,2,3,0.6
46,highschool,a high school student currently studying Frederick Douglass's autobiography,princess; thankful; thankful; knight; knight; armor; dragon; princess,is_thankful_to; describes; describes; is_thankful_to; is_married_to; is_destroyed_by; fights_against; marries,knight; princess; knight; princess; princess; knight; knight; knight,8,8,5,2,5,6,0.0,9,88.88888888888889,0.0,1.0,6.6,5,8,2.0,0.8,1,5,1.0
46,highschool,a high school student in Grandview who wants a part-time job,knight; knight; knight; princess; princess,fought_for; is_unfamiliar_with; was; was; married,death; country; thankful; thankful; knight,5,5,2,4,5,4,0.0,11,45.45454545454545,0.0,0.9166666666666666,4.083333333333333,5,5,2.0,0.5,1,5,1.0
47,highschool,A curious high school senior from Canada seriously considering universities overseas for study.,knight; princess; knight; princess; life; dragon; knight; princess,is_married_to; marries; is_relied_upon_by; is_thankful_to; is_at_stake; kidnapping; unfamiliar; expresses_gratitude_towards,princess; knight; princess; knight; dragon; princess; country; knight,8,8,4,4,5,8,0.0,13,61.53846153846154,0.0,1.0,6.3076923076923075,5,8,1.6,0.8,1,5,1.0
47,highschool,A curious high school student who is preparing a presentation for a chemistry class project about metals and alloys.,princess; princess; knight; country; princess,is; marries; rides; is_traversed_by; is thankful to,thankful; knight; horse; knight; knight,5,5,3,3,5,5,0.0,19,26.31578947368421,0.0,0.8947368421052632,5.105263157894737,5,5,1.6,0.5,1,5,1.0
47,highschool,A high school senior who aims for a Green Peace internship after graduation,age; knight; dragon; knight; knight; princess; princess; knight; knight,describes; is; is; wants_to_free; freed; married; is; married; saved,knight; thankful; young; princess; princess; knight; thankful; princess; princess,9,9,4,4,6,6,0.0,13,69.23076923076923,0.0,0.9230769230769231,4.846153846153846,6,9,1.6666666666666667,0.6,2,4,0.6666666666666666
47,highschool,A high school student who has experienced improved concentration and focus in class due to regular exercise,knight; princess; princess; dragon; unfamiliar; knight,is; is; married; appeared; describes; describes,thankful; thankful; knight; young knight; knight; unfamiliar,6,6,4,4,6,4,0.0,17,35.294117647058826,0.0,1.0,5.352941176470588,6,6,1.6666666666666667,0.4,2,4,0.6666666666666666
47,highschool,A high school student who has experienced the challenges of the achievement gap firsthand and provides valuable insight for program development,knight; princess; knight_dragon_fight; knight; knight; knight; princess,is_thanked_by; is_thankful_to; involves; wants_to_free; kills; is_married_to; marries,princess; knight; dragon; princess; dragon; princess; knight,7,7,3,3,4,7,0.0,21,33.33333333333333,0.0,0.9523809523809523,5.857142857142857,4,7,1.5,1.1666666666666667,1,4,1.0
47,highschool,A high school student who is passionate about learning and seeks guidance on how to effectively study and optimize their brain's potential,young knight; knight; knight; princess; princess,has; engages_in_battle_with; is_thanked_by; marries; is_thankful_to,horse; dragon; princess; knight; knight,5,5,3,4,5,5,0.0,22,22.727272727272727,0.0,0.9565217391304348,5.043478260869565,5,5,1.2,0.5,2,3,0.6
47,highschool,As a curious high school student interested in STEM fields and looking up to role models.,knight; princess; young; knight; dragon; princess; knight,is_thankful_to; is_thankful_to; describes; is_unfamiliar_with; appears; married; is_married_to,princess; knight; knight; country; country; knight; princess,7,7,4,3,5,6,0.0,16,43.75,0.0,1.0,4.5625,5,7,1.6,0.7,1,5,1.0
48,highschool,A curious and enthusiastic high school student eager to learn about Angolan history and traditions,princess; princess; dragon; unfamiliar; knight,is; married; unfamiliar; describes; is thanked by,thankful; knight; knight; dragon; princess,5,5,4,4,5,5,0.0,15,33.33333333333333,0.0,0.9333333333333333,5.6,5,5,1.6,0.5,1,5,1.0
48,highschool,A curious high school student doing a biology project on snakes.,knight; princess; scorched_armor; knight; princess; princess,is; is; describes; defeated; married; is_thankful_to,thankful; thankful; armor; dragon; knight; knight,6,6,3,4,6,5,0.0,11,54.54545454545454,0.0,0.9090909090909091,4.818181818181818,6,6,1.6666666666666667,0.4,2,4,0.6666666666666666
48,highschool,A curious high school student interested in learning about the impact of economic policies on society,princess; princess; death; knight; knight; knight; knight; princess,marries; is_thankful_to; is_at_stake_in; wears; is_thankful_to; wants_to_marry; rescues; is_rescued_by,knight; knight; battle; armor; princess; princess; princess; knight,8,8,3,4,5,7,0.0,16,50.0,0.0,1.0,5.375,5,8,1.2,0.8,2,3,0.6
48,highschool,A curious high schooler taking AP History and seeking guidance to deepen their understanding of the subject,knight; princess; thankful; knight; knight; dragon; princess,wins; is thankful to; describes; is the recipient of gratitude from; brave; is destroyed by; marries,knight_vs_dragon; knight; princess; princess; true; knight; knight,7,7,4,4,6,7,0.0,17,41.17647058823529,0.0,1.0,5.352941176470588,6,7,1.6666666666666667,0.4666666666666667,1,6,1.0
48,highschool,"A high school student interested in physics, who benefits from the interactive exhibits in their learning",princess; princess; dragon; knight,marries; is; flees_from; is,knight; thankful; knight; thankful,4,4,3,2,4,3,0.0,16,25.0,0.0,0.9375,5.5625,4,4,2.0,0.6666666666666666,1,4,1.0
48,highschool,A high school student who is conducting research on the urbanization of Seattle,knight; knight; princess; knight; knight; princess,is_thankful_for; is_married_to; marries; engages_in_combat_with; is_16_years_old; is_thankful_to,princess; princess; knight; dragon; 16 years old; knight,6,6,2,4,4,6,0.0,13,46.15384615384615,0.0,1.0,5.153846153846154,4,6,1.5,1.0,1,4,1.0
49,highschool,A high school senior debating between a career in law to fight social injustices or a path in journalism to report them,knight; fire; dragon; knight; princess; princess,defeats; causes_scorching_to; is_present_in; rescues; marries; is_thankful_to,dragon; armor; forest; princess; knight; knight,6,6,4,5,6,6,0.0,22,27.27272727272727,0.0,0.8181818181818182,4.454545454545454,6,6,1.3333333333333333,0.4,2,4,0.6666666666666666
49,highschool,A high school student concerned about their GPA and extracurricular activities,princess; princess; knight; knight; knight,is_thankful_to; married; is_thankful_to; wants_to_marry; has,knight; knight; princess; princess; armor,5,5,2,3,3,4,0.0,11,45.45454545454545,0.0,1.0,6.181818181818182,3,5,1.3333333333333333,1.6666666666666667,1,3,1.0
49,highschool,A high school student dealing with the divorce of their parents and seeking emotional stability,princess; knight; knight; knight; princess,marries; has_burned_armor; rescues; is_in_danger_from; is_thankful_to,knight; armor; princess; fire; knight,5,5,2,4,4,5,0.0,15,33.33333333333333,0.0,1.0,5.4,4,5,1.5,0.8333333333333334,1,4,1.0
49,highschool,A high school student who is just beginning to discover the complexity of post-modernist literature,princess; knight; princess; knight; knight; princess,marries; is_married_to; is_freed_by; is_unfamiliar_with; is_thanked_by; is_thankful_to,knight; princess; knight; country; princess; knight,6,6,2,3,3,6,0.0,15,40.0,0.0,1.0,5.25,3,6,1.3333333333333333,2.0,1,3,1.0
49,highschool,an underprivileged female high school student fearful of her future,knight; princess; young; princess; princess; knight; dragon,is; is; describes; is; married; freed; is,thankful; thankful; dragon; young; knight; princess; young,7,7,4,5,5,4,0.0,10,70.0,0.0,1.0,5.8,5,7,2.0,0.7,1,5,1.0
0,university,A college freshman interested in studying automobile engineering,princess; young; princess,is; describes; marries,thankful; knight; knight,3,3,2,2,4,3,0.0,8,37.5,0.0,1.0,7.125,4,3,1.5,0.5,1,4,1.0
0,university,A local credit counselor who offers advice and resources to help the college freshman navigate the world of credit,princess; dragon; knight; knight; princess,is; appears_in; killed; is; married,thankful; country; dragon; thankful; knight,5,5,3,4,5,4,0.0,19,26.31578947368421,0.0,0.8947368421052632,5.052631578947368,5,5,2.0,0.5,1,5,1.0
1,university,"A freshman student who is excited about joining an ""Ultimate Frisbee"" club at the University.",princess; dragon; dragon; true; knight; princess; princess,is thankful to; is; attacks; describes; is; is; marries,knight; unfamiliar; knight; knight; thankful; thankful; knight,7,7,4,3,6,5,0.0,15,46.666666666666664,0.06666666666666667,1.0,5.066666666666666,6,7,2.0,0.4666666666666667,1,6,1.0
2,university,a first-year female undergraduate who is majoring in electronics at a university,knight; knight; dragon; princess; knight; princess; princess,is_thankful_to; is_honorable; is; is_thankful_to; is_noble; is_noble; married_to,princess; princess; unfamiliar; knight; country; country; knight,7,7,3,4,5,5,0.0,12,58.333333333333336,0.0,0.9230769230769231,5.230769230769231,5,7,1.6,0.7,2,3,0.6
2,university,"a young Japanese university student studying abroad who is a fan of Haruka Ito and her dog, Chobi",knight; dragon; dragon; princess; princess; knight,married; fought for; fought for; was thankful to; married; was thankful to,princess; life; death; knight; knight; princess,6,6,3,4,5,3,0.0,18,33.33333333333333,0.0,0.9444444444444444,4.388888888888889,5,6,1.2,0.6,2,3,0.6
3,university,a first-year history student at Oregon State University with some interest in environmental topics,princess; knight; knight; knight; dragon; knight; princess; knight; princess,is thankful to; kills; fights_for; is; appears; is; is; is thanked by; marries,knight; dragon; death; young; knight; thankful; thankful; princess; knight,9,9,3,6,6,7,0.0,14,64.28571428571429,0.0,1.0,5.6,6,9,2.0,0.6,1,6,1.0
3,university,a freshman business student at Oakland University.,princess; dragon; princess,marries; appears; is_thankful_to,knight; forest; knight,3,3,2,2,4,3,0.0,7,42.857142857142854,0.0,1.0,6.142857142857143,4,3,1.0,0.5,2,2,0.5
4,university,"A budding film music composer currently studying at Berklee College of Music, who idolizes established composers and seeks inspiration from their careers.",knight; knight; dragon; princess; knight; princess,kills; fights_for; appears; is; is_married_to; marries,dragon; death; knight; thankful; princess; knight,6,6,3,5,5,6,0.0,22,27.27272727272727,0.0,0.9545454545454546,5.954545454545454,5,6,1.6,0.6,1,5,1.0
4,university,a university student benefiting from the Fees Free policy in New Zealand,princess; princess; princess; knight; armor; knight,marries; is; is_thankful_to; unfamiliar; becomes; is_married_to,knight; thankful; knight; dragon; scorched; princess,6,6,3,5,6,6,0.0,12,50.0,0.0,1.0,5.083333333333333,6,6,1.3333333333333333,0.4,2,4,0.6666666666666666
5,university,A university freshman who navigated through high school with help from the counselor and is now studying social work,knight; princess; princess; princess; dragon; knight; dragon; princess,married; marries; belongs_to; is_thankful_to; appeared; travels_to; fights_for; married,true; knight; royal family; knight; horse; forest; death; true,8,8,3,6,8,7,0.0,19,42.10526315789473,0.0,1.0,5.157894736842105,8,8,1.75,0.2857142857142857,2,5,0.625
6,university,Introductory level computer engineering university student,knight; knight; princess; princess,has_armor; kills; is_thankful_to; marries,armor; dragon; knight; knight,4,4,2,3,4,4,0.0,6,66.66666666666666,0.0,1.0,8.833333333333334,4,4,1.5,0.6666666666666666,1,4,1.0
